time,open,high,low,close,EMA Direction (debug),Entry Arrow Long,Entry Arrow Short,Invalidated (Long side),Invalidated (Short side),Volume,Volume MA
1785210900,28046.5,28048.25,28025.75,28029,1,0,0,0,0,798,985.4
1785210960,28029,28044,28028.25,28043.5,1,0,0,0,0,638,972.3
1785211020,28043.25,28045.75,28033,28035.75,1,0,0,0,0,558,945.95
1785211080,28035.5,28052.5,28032,28051.25,1,0,0,0,0,706,917.65
1785211140,28052,28053.75,28046.25,28048.75,1,0,0,0,0,511,889.4
1785211200,28048.75,28049,28035,28040.5,1,0,0,0,0,964,842.05
1785211260,28040.25,28045.5,28032.75,28038.5,1,0,0,0,0,912,818.75
1785211320,28037.75,28042.5,28034.5,28039.75,1,0,0,0,0,421,779.85
1785211380,28039.5,28040.75,28034.5,28038.75,1,0,0,0,0,331,740.55
1785211440,28039.5,28042,28031.75,28034,1,0,0,0,0,472,737.2
1785211500,28033.75,28035,28022.75,28028.25,1,0,0,0,0,934,707.95
1785211560,28028.5,28035.25,28025,28031,1,0,0,0,0,848,701.55
1785211620,28030.5,28034.25,28019,28020.5,1,0,0,0,0,881,722.45
