time,open,high,low,close,EMA,Volume,Volume MA,EMA Direction (debug),Order Sent Long,Order Sent Short,Cancelled (Long side),Cancelled (Short side)
1785472380,28520.25,28533.5,28520,28526.5,,1158,688.45,1,0,0,0,0
1785472440,28526,28535,28525,28531.5,,625,704.45,1,0,0,0,0
1785472500,28532,28533.5,28525.75,28533.25,,541,713.35,1,0,0,0,0
1785472560,28534.25,28537,28529.75,28531,,568,705.95,1,1,0,1,0
1785472620,28531.25,28531.25,28520.25,28525.25,,799,724.1,1,0,0,0,0
1785472680,28526.5,28531.5,28524.25,28530,,406,686.35,1,0,0,0,0
1785472740,28530,28542.25,28529.25,28541.5,,1032,677.25,1,0,0,0,0
1785472800,28541.25,28545.25,28540.75,28541.75,,565,657.75,1,0,0,0,0
1785472860,28541.75,28541.75,28535,28538.5,,623,647.05,1,0,0,0,0
1785472920,28539,28545.5,28537.25,28545.25,,370,637.55,1,0,0,0,0
1785472980,28545,28548.25,28541.75,28544.5,,631,651.3,1,0,0,0,0
1785473040,28545,28553,28545,28551,28500.065289668964,934,668.95,1,1,0,0,0
1785473100,28550.75,28557,28549.5,28553.75,,658,666.2,1,0,0,0,0
