time,open,high,low,close,MA,EMA,EMA,Volume,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle
1751328000,107081.2,123250,105058.6,115680.1,,78632.86578293341,98081.74202400398,2206659.743,0,-95,-99,72.83061185146606,69.90727146237207,2.923340389093994,15.97835856052695,,,,,,72.58655262244629,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,72.83061185146606,69.90727146237207,2.923340389093994,15.97835856052695,,,,,,72.58655262244629,,,,,,,,60,100,-60,,,,,,,,,,
1754006400,115680.1,124571.2,107300,108200,,81320.78707539401,100330.24379644754,2157493.856,0,-95,-99,72.15026642324439,71.42984240652443,0.72042401671996,14.48698732910222,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,72.15026642324439,71.42984240652443,0.72042401671996,14.48698732910222,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1756684800,108200,117884,107202,114013.8,,84292.8791594491,103371.03406390364,1813318.347,0,-95,-99,69.62199612868329,71.53429146779791,-1.9122953391146211,16.85794542428663,71.53429146779791,,71.53429146779791,,,,,,,63.047004838018864,,,,60,100,-60,,,108,,71.53429146779791,,105,,106,,0,-95,-99,69.62199612868329,71.53429146779791,-1.9122953391146211,16.85794542428663,71.53429146779791,,71.53429146779791,,,,,,,63.047004838018864,,,,60,100,-60,,,108,,71.53429146779791,,105,,106,
1759276800,114013.8,126150,101045.9,109546.7,,86588.68105404465,104743.40427192506,2938585.07,0,-95,-99,65.82009665703454,69.19745306965409,-3.377356412619548,14.385861416536958,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,65.82009665703454,69.19745306965409,-3.377356412619548,14.385861416536958,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1761955200,109546.7,111200,80607.9,90308.6,,86926.85550367695,101535.66998927505,2533816.954,0,-95,-99,48.92478770995855,61.45562683189214,-12.530839121933589,10.608762562037397,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,48.92478770995855,61.45562683189214,-12.530839121933589,10.608762562037397,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1764547200,90308.6,94550,83755.3,87594.9,,86987.5868215245,98437.72110276949,2144461.134,0,-95,-99,32.0001210643145,48.91500181043586,-16.914880746121362,8.027462658540475,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,32.0001210643145,48.91500181043586,-16.914880746121362,8.027462658540475,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1767225600,87594.9,97963.2,75689.6,78704.4,,86234.56983774954,94052.53863548738,1978507.65,0,-95,-99,16.429891492269242,32.451600088847435,-16.021708596578193,6.287806029054529,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,16.429891492269242,32.451600088847435,-16.021708596578193,6.287806029054529,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1769904000,78704.4,79388.5,59888,66939.6,,84480.4816706814,88027.44116093463,2823008.76,0,-95,-99,-2.57478932475631,15.285074410609143,-17.85986373536545,3.6254177602778377,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-2.57478932475631,15.285074410609143,-17.85986373536545,3.6254177602778377,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1772323200,66939.6,76053.9,64935.7,68244.6,,83004.49242789218,83631.25423628249,2728909.402,0,-95,-99,-14.210817285031702,-0.11857170583958994,-14.092245579192111,1.8984651362129918,,,,,,,,,,,0.678630877799713,,,60,100,-60,,,,,,,,,,,0,-95,-99,-14.210817285031702,-0.11857170583958994,-14.092245579192111,1.8984651362129918,,,,,,,,,,,0.678630877799713,,,60,100,-60,,,,,,,,,,
1775001600,68244.6,79457.4,65666,76301,,82395.08402535653,82002.30885044194,2058232.959,0,-95,-99,-19.75986149844377,-12.181822702743927,-7.578038795699841,3.523656414053149,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-19.75986149844377,-12.181822702743927,-7.578038795699841,3.523656414053149,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1777593600,76301,82811,72460.7,73649.6,,81600.04002305139,80146.15132812152,1701863.243,0,-95,-99,-21.952638653339427,-18.641105812271633,-3.3115328410677947,4.542895870699247,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-21.952638653339427,-18.641105812271633,-3.3115328410677947,4.542895870699247,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1780272000,73649.6,74057.6,58042.6,58603.5,,79509.44547550127,75358.89547742784,2720012.349,0,-95,-99,-30.857426814168825,-24.18997565531734,-6.667451158851485,2.6378218514466756,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-30.857426814168825,-24.18997565531734,-6.667451158851485,2.6378218514466756,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1782864000,58603.5,66937.7,57755.8,64853.8,,78177.11406863751,73024.42981577721,1764725.992,0,-95,-99,-36.22244150041447,-29.67750232264091,-6.544939177773561,3.1175699367870404,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-36.22244150041447,-29.67750232264091,-6.544939177773561,3.1175699367870404,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
